"PLU코드","상품명"
"8806379940143","26설)코렐_어도러블닷블루4인20P"
"8806379940167","26설)테팔어반로즈인덕션2종(프라이팬22+28)"
"8806379940150","26설)테팔어반로즈인덕션2종(프라이팬22cm+24cm)"
"8809872450591","26설_삼진)프리미엄세트"
"8809872452212","26설_삼진)한상차림세트(냉동)"
"8809488889396","26설_상하)햄공방시그니처세트"
"8809926823913","26설_설성)간편홈파티세트2.15kg(냉동)"
"8809544616164","26설_설성)명품곰탕만두세트3.86kg(냉동)"
"8809861811921","26설_존쿡)시그니처세트(냉동)"
"8809861811907","26설_존쿡)하몽샤퀴테리플래터세트"
"8806379940242","26특)구찌 마틀라쎄 GG 마몽 체인숄더백"
"8806379940273","26특)메종마르지엘라 5AC 미니 토트 숄더백"
"8806379940266","26특)메종마르지엘라 5AC 스몰 버킷크로스백"
"8806379940259","26특)버버리 여성 체크실크스카프"
"8806379940297","26특)페라가모 간치니 리버시블 벨트"
"8806379940280","26특)페라가모 간치니 투톤 남성 반지갑"
"8806379940327","26특)프라다 남성 사피아노 메탈로고 반지갑"
"8806379940303","26특)프라다 남성 사피아노 메탈로고 카드지갑"
"8806379940334","26특)프라다 사피아노 삼각로고 남성 반지갑"
"8806379940310","26특)프라다 사피아노가죽 메탈로고 카드명함지갑"
"8809558840227","26프레시지)쉬림프로제파스타562g"
"8809810167062","273맛집)고기떡볶이450g"
"1500000128197","273맛집)고기떡볶이450g (사전예약)"
"8809083706708","273맛집)레알해장라면132g"
"1500000127961","273맛집)레알해장라면132g (사전예약)"
"8801116000593","27K)에쎄스페셜골드3.5mg"
"8809810164221","27피코크)밀푀유나베845g"
"8801116005598","28K)에쎄골든리프1mg"
"8801116006915","29K)에쎄스페셜골드0.5mg"
"8801260110391","2겹데코순수40m*12롤"
"8801116001095","30K)클라우드9_1mg"
"8809558840579","30프레시지)소고기야끼소바407.7g"
"8809731103569","30피코크)병천식순대곱창볶음905g"
"8801116013234","31K)MIIX아이스더블"
"8809810164351","31프레시지)스키야키881g"
"8801116012435","32K)MIIX믹스"
"8801116015931","33K)MIIX아이스뱅"
"8809810168489","33프레시지)마파두부키트498g"
"8809558848056","33프레시지)호로록로제떡볶이796g"
"8801116016419","34K)MIIX콤보"
"8801116056644","35K)MIIX아이스모아"
"8801116037292","36K)MIIX블루썸"
"8801116042890","37K)MIIX오라썸"
"8801116060573","38K)MIIX레드썸"
"8801116060535","39K)MIIX퍼플썸"
"8806080034131","3M)U3안전장갑"
"8806080061946","3M)간편물걸레청소포(50매)"
"8806080061953","3M)간편정전기청소포(60매)"
"8806080047247","3M)고무장갑(미니)"
"8801230122475","3M)그물망사수세미"
"8801230104412","3M)극세사청소포(표준형)"
"8806080054931","3M)니트릴장갑100매입"
"8801230100025","3M)다목적수세미"
"8801230100247","3M)다목적수세미(중)3입"
"8801230100087","3M)다목적수세미270"
"8806410002304","3M)다용도먼지떨이(6ea)"
"8801230121761","3M)다용도브러쉬"
"8806080026549","3M)다용도세정티슈"
"8801230120825","3M)다용도훅(중)"
"8806080043171","3M)마루보호패드(갈색,소)"
"8806080033165","3M)막대걸레"
"8806080052746","3M)물걸레청소포25매"
"8806080039389","3M)발보호밴드혼합형8매"
"8806080013174","3M)베이직폴리수세미"
"8806080053637","3M)보틀클리너(스테인리스)"
"8806080052296","3M)보틀클리너(플라스틱)"
"8806410002533","3M)부직포칼라행주3매"
"1500000062132","3M)브랜드존상품세트"
"1500000023816","3M)브랜드존세트"
"1500000062125","3M)브랜드존진열대"
"8806080027317","3M)블레미쉬클리어커버14매"
"8806080038016","3M)소음방지범퍼"
"8806080033691","3M)손소독제60ml"
"8806080013297","3M)순면행주3매"
"8801230106188","3M)숨쉬는방수밴드6매"
"8801230106232","3M)숨쉬는탄력밴드6매"
"8806080049937","3M)슈퍼터프NBR장갑(L)"
"8806080049951","3M)슈퍼터프NBR장갑(엠보)"
"8806080054252","3M)싱글라인치실(36EA)"
"8806080053569","3M)에브리데이샤워타올"
"8806080046882","3M)원데이수세미소프트리필10입"
"8806080053491","3M)위생마스크블랙(5입)"
"8806080053453","3M)위생마스크화이트(5입)"
"8801230121693","3M)유리닦이"
"8806080017820","3M)일반형드레싱(중)"
"8806080000655","3M)일반형밴드20매"
"8801230106447","3M)일반형밴드8매(손끝관절용)"
"8806080020165","3M)재사용탈부착타이(띠타입)"
"8806080080398","3M)정전기청소포30매"
"8801230104221","3M)정전기청소포30매(표준형)"
"8806080061878","3M)제로스크래치도트수세미"
"8801230122430","3M)찌든때크리너(소)"
"8801230130916","3M)천연펄프행주"
"8801230100520","3M)철수세미45G"
"8806080023661","3M)캐비냇안전잠금장치"
"8806080023647","3M)코너보호대(투명)"
"8801230120818","3M)코맨드다용도훅(대)"
"8801230101732","3M)코맨드다용도훅(소)"
"8801067673617","3M)코맨드세트진열세트"
"8801230105495","3M)코맨드찍찍이테이프"
"8801230120832","3M)코맨드투명전선용클립"
"8801230122041","3M)코맨드투명주방용훅"
"8801230122614","3M)크린스틱T"
"8806410000386","3M)테이프클리너(대형)"
"8806410000393","3M)테이프클리너리필(대형)"
"8801230101749","3M)투명미니훅"
"8806080053545","3M)핑크샤워볼"
"8806080014331","3M)하이드로케어드레싱중형2매"
"8801230101527","3M)항균삼중양면수세미"
"8801230121792","3M)핸디브러쉬"
"8806080059745","3M)황사마스크(KF94)"
"8806080066194","3M)황사마스크블랙KF94"
"8806080053323","3M)황사마스크화이트KF80"
"8806080045410","3M)황토숯고무장갑(중)"
"8806080045441","3M)황토숯고무장갑(중)2+1"
"8801230131050","3M)후레쉬위생백(미니)"
"8801230131104","3M)후레쉬위생백(소)"
"8801230131067","3M)후레쉬위생백(중,50매)"
"8801230131098","3M)후레쉬위생장갑50매"
"8801230101879","3M문풍지실내용(대)"
"8801230121969","3M문풍지실외용(대)"
"8801230101893","3M문풍지실외용(중)"
"8801230122027","3M문풍지털실(넓은폭)"
"8801230103439","3M문풍지털실(좁은폭)"
"8801230104634","3M문풍지투명4m"
"8801260109852","3겹데코벚꽃35m*2롤"
"8801045290546","3분카레180g"
"8801116012596","40K)MIIX프렌치"
"8801116012480","41K)MIIX아이스"
"8801116041299","42K)MIIX업투"
"8801116025695","43K)에임트와이스(에이블)"
"8801116044467","44K)에임블루밍(에이블)"
"8801116044443","45K)에임아이스노우(에이블)"
"8801116034543","46K)에임아이스러시(에이블)"
"8801116044481","47K)에임커플(에이블)"
"8801116047048","48K)에임아이스피크(에이블)"
"8801116031221","49K)에임카메오(에이블)"
"8801116047000","50K)에임시가리쉬(에이블)"
"8803465070241","5G)골든버튼훈제란5입"
"8809488885770","61상하농원)햄공방델리세트"
"8809488884667","62상하농원)수제햄&치즈선물세트"
"8809629902106","65존쿡)LESS프리미엄햄세트"
"8809629902137","66존쿡)베스트세트"
"8809629902168","67존쿡)설성오리세트"
"8809629902144","68존쿡)샤퀴테리세트"
"8809629902151","69존쿡)베스트세트"
"8809081562795","ABC)핫초코10입"
"8809081562788","ABC)핫초코원컵"
"8809901600775","ACE)ACE마카롱69g"
"8934680115865","AFC)미니치즈크래커150g"
"8934680115858","AFC)야채크래커150g"
"1500000065270","APP)6+6가리발디캡슐마일드팩"
"1500000065256","APP)6+6가리발디캡슐멀티팩"
"1500000065263","APP)6+6가리발디캡슐미디움팩"
"1500000065249","APP)6+6가리발디캡슐스트롱팩"
"1500000065317","APP)6+6캡슐커피웰컴팩SET"
"1500000203207","APP)맥스)부탄가스220g(4입묶음)"
"1500000065294","APP)바리스토A01 멀티캡슐머신(우드)"
"1500000065300","APP)바리스토A01 멀티캡슐머신(화이트)"
"1500000068295","APP)케이트앤켈리달콤살벌매력적인그녀"
"1500000068257","APP)케이트앤켈리러블리모먼트"
"1500000068240","APP)케이트앤켈리사랑의연결고리_라벤더"
"1500000068233","APP)케이트앤켈리사랑의연결고리_레드"
"1500000068264","APP)케이트앤켈리스타일리쉬모먼트"
"1500000068288","APP)케이트앤켈리완벽한화이트데이"
"1500000068271","APP)케이트앤켈리핑크빛로맨스"
"8801056175467","APP경품)에비앙캠핑패키지(500ml*6+침낭)"
"8801051193145","AR)헤어무스150g"
"8801051193169","AR)헤어스프레이200ml"
"8801051193183","AR)헤어젤300ml"
"8801051193190","AR)헤어젤튜브180ml"
"88020891","B)Glo디바이스(블랙)"
"88020853","B)Glo디바이스(실버)"
"8809020409129","B)Glo시리즈2(그레이)"
"8809020409105","B)Glo시리즈2(블랙)"
"8809020409570","B)glo mini(블루)"
"8809670761073","B)glo pro(블랙)"
"8888075044875","B)glo pro에코패키지(블랙)"
"8809020409846","B)글로센스네이비"
"8809020409907","B)글로센스블랙"
"8888075045117","B)글로프로슬림(블랙)"
"8888075087971","B)글로하이퍼(코발트블루)"
"8888075054843","B)글로하이퍼X2메탈블랙"
"8888075054867","B)글로하이퍼X2민트블루"
"8888075068970","B)글로하이퍼에어오션블루"
"8888075081436","B)글로하이퍼프로(옵시디안블랙)"
"88022604","B)네오다크토바코(신)"
"8809670762971","B)네오다크토바코(신)보루"
"88021706","B)네오다크토바코플러스"
"8809020409419","B)네오다크토바코플러스보루"
"88021089","B)네오루비쿨플러스"
"88021096","B)네오루비쿨플러스보루"
"88023953","B)네오맥스부스트"
"8809670765156","B)네오맥스부스트보루"
"88022642","B)네오부스트(신)"
"8809670763015","B)네오부스트(신)보루"
"88021744","B)네오부스트플러스"
"8809020409495","B)네오부스트플러스보루"
"88021690","B)네오브라이트토바코"
"88022499","B)네오브라이트토바코(신)"
"8809670762964","B)네오브라이트토바코(신)보루"
"8809020409396","B)네오브라이트토바코보루"
"88021737","B)네오스위치"
"88022635","B)네오스위치(신)"
"8809670763008","B)네오스위치(신)보루"
"8809020409471","B)네오스위치보루"
"88023755","B)네오아이스트로픽더블"
"8809670764944","B)네오아이스트로픽더블보루"
"88020549","B)네오제스트쿨"
"8809020408733","B)네오제스트쿨보루"
"88022659","B)네오트로피컬쿨(신)"
"8809670763022","B)네오트로피컬쿨(신)보루"
"88021560","B)네오트로피컬쿨플러스"
"88021577","B)네오트로피컬쿨플러스보루"
"88021867","B)네오팟(그린)"
"8809020408641","B)네오팟(그린)보루"
"88021843","B)네오팟(네이비)"
"8809020408580","B)네오팟(네이비)보루"
"88021591","B)네오팟(돌체치노)"
"8809670761868","B)네오팟(돌체치노)보루"
"88021898","B)네오팟(루비)"
"8809020408689","B)네오팟(루비)보루"
"88022420","B)네오팟(아삭그린)"
"8809670762247","B)네오팟(아삭그린)보루"
"88021881","B)네오팟(퍼플)"
"8809020408665","B)네오팟(퍼플)보루"
"88021720","B)네오퍼플"
"8809020409457","B)네오퍼플보루"
"88022628","B)네오퍼플부스트(신)"
"8809670762995","B)네오퍼플부스트(신)보루"
"88021713","B)네오프레시"
"88022611","B)네오프레시(신)"
"8809670762988","B)네오프레시(신)보루"
"8809020409433","B)네오프레시보루"
"88019352","B)뉴로스만클릭6MG"
"8888075107495","B)뉴욕에디션_던힐3mg"
"8888075107501","B)뉴욕에디션_던힐3mg보루"
"88022680","B)던힐1mg(신)_DTOLL"
"88022673","B)던힐3mg(신)_DTOLL"
"88022666","B)던힐6mg(신)_DTOLL"
"88018225","B)던힐DTOLL1mg"
"88018621","B)던힐DTOLL1mg(14개비)"
"88022994","B)던힐DTOLL1mg(14개비)(신)"
"88018201","B)던힐DTOLL3mg"
"88018188","B)던힐DTOLL6mg"
"88018591","B)던힐DTOLL6mg(14개비)"
"88022987","B)던힐DTOLL6mg(14개비)(신)"
"88018249","B)던힐DTOLL프로스트"
"88020525","B)던힐네오스틱부스트"
"88020532","B)던힐네오스틱부스트보루"
"88020501","B)던힐네오스틱스위치"
"88020518","B)던힐네오스틱스위치보루"
"88011639","B)던힐돌체6mg(한정판)"
"8809670765255","B)던힐돌체6mg(한정판)보루"
"88024370","B)던힐루비부스트3mg"
"8809670765439","B)던힐루비부스트3mg보루"
"88021034","B)던힐루비프레쉬"
"88021065","B)던힐루비프레쉬보루"
"88020969","B)던힐리믹스3mg(New)"
"88021027","B)던힐스무스프레쉬"
"88021058","B)던힐스무스프레쉬보루"
"88020334","B)던힐스위치6mg"
"88019789","B)던힐스위치6mg(New)"
"88022949","B)던힐스위치6mg(신)"
"88020310","B)던힐스위치ONE"
"88019765","B)던힐스위치ONE(New)"
"88022963","B)던힐스위치ONE(신)"
"88022819","B)던힐썸머크러쉬"
"88022826","B)던힐썸머크러쉬(신)"
"8809670763824","B)던힐썸머크러쉬(신)보루"
"8809670763800","B)던힐썸머크러쉬보루"
"88023762","B)던힐아이스큐브(릿제피어)"
"8809670764975","B)던힐아이스큐브(릿제피어)보루"
"88023151","B)던힐엑소틱크러쉬"
"88023311","B)던힐엑소틱크러쉬(신)"
"8809670764425","B)던힐엑소틱크러쉬(신)보루"
"8809670764296","B)던힐엑소틱크러쉬보루"
"88015712","B)던힐파인컷0.1mg"
"88014128","B)던힐파인컷1mg"
"88011646","B)던힐파인컷그린부스트1.5mg(한정판)"
"8809670765262","B)던힐파인컷그린부스트1.5mg(한정판)보루"
"88024301","B)던힐파인컷레인보우부스트1.5mg"
"8809670765293","B)던힐파인컷레인보우부스트1.5mg보루"
"88020983","B)던힐파인컷리믹스1mg"
"88018553","B)던힐파인컷마스터1mg"
"88018577","B)던힐파인컷마스터3mg"
"88022741","B)던힐파인컷멜로우크러쉬"
"88023977","B)던힐파인컷멜로우크러쉬(New)"
"8809670765194","B)던힐파인컷멜로우크러쉬(New)보루"
"88022703","B)던힐파인컷멜로우크러쉬(신)"
"8809670763244","B)던힐파인컷멜로우크러쉬보루"
"8809670763145","B)던힐파인컷멜로우크러쉬보루(신)"
"88020419","B)던힐파인컷부스트(New)"
"88014142","B)던힐파인컷수프림(4mg)"
"88023175","B)던힐파인컷스무스크러쉬"
"88023991","B)던힐파인컷스무스크러쉬(New)"
"8809670765217","B)던힐파인컷스무스크러쉬(New)보루"
"88023328","B)던힐파인컷스무스크러쉬(신)"
"8809670764456","B)던힐파인컷스무스크러쉬(신)보루"
"8809670764357","B)던힐파인컷스무스크러쉬보루"
"88020396","B)던힐파인컷스위치(New)"
"88023960","B)던힐파인컷알프스부스트"
"8809670765170","B)던힐파인컷알프스부스트보루"
"88023199","B)던힐파인컷일렉트릭크러쉬"
"88023335","B)던힐파인컷일렉트릭크러쉬(신)"
"8809670764487","B)던힐파인컷일렉트릭크러쉬(신)보"
"8809670764401","B)던힐파인컷일렉트릭크러쉬보루"
"88022758","B)던힐파인컷트로피컬크러쉬"
"88022727","B)던힐파인컷트로피컬크러쉬(신)"
"8809670763268","B)던힐파인컷트로피컬크러쉬보루"
"8809670763176","B)던힐파인컷트로피컬크러쉬보루(신)"
"88016436","B)던힐파인컷프로스트1mg"
"88021041","B)던힐퍼플프레쉬"
"88021072","B)던힐퍼플프레쉬보루"
